market_code,所属概念数量,所属概念,股票代码,code
17,12,MCU芯片;汽车芯片;先进封装;芯片概念;消费电子概念;传感器;人形机器人;新能源汽车;机器人概念;物联网;沪股通;融资融券,688052.SH,688052
17,21,钙钛矿电池;BC电池;TOPCON电池;HJT电池;光伏概念;商业航天;光伏建筑一体化;虚拟电厂;储能;锂电池概念;氢能源;DeepSeek概念;华为概念;机器人概念;东数西算(算力);绿色电力;一带一路;同花顺漂亮100;智能家居;沪股通;融资融券,688599.SH,688599
33,14,钙钛矿电池;HJT电池;TOPCON电池;商业航天;硅能源;光伏建筑一体化;光伏概念;储能;华为概念;绿色电力;共同富裕示范区;乡村振兴;深股通;融资融券,300118.SZ,300118
33,7,建筑节能;京津冀一体化;机器人概念;高端装备;智能电网;国企改革;水泥概念,000856.SZ,000856
33,9,飞行汽车(eVTOL);汽车热管理;宁德时代概念;比亚迪概念;低空经济;长安汽车概念;新能源汽车;燃料电池;融资融券,301181.SZ,301181
17,6,中芯国际概念;光刻机;芯片概念;PM2.5;沪股通;融资融券,688376.SH,688376
33,9,超超临界发电;绿色电力;风电;国企改革;西部大开发;东数西算(算力);股权转让(并购重组);融资融券;深股通,000791.SZ,000791
33,14,智能电网;高压快充;充电桩;绿色电力;光伏概念;储能;高铁;锂电池概念;宁德时代概念;福建自贸区;一带一路;机器人概念;新能源汽车;海峡两岸,300062.SZ,300062
33,4,ST板块;光伏建筑一体化;光伏概念;风电,300029.SZ,300029
33,22,共封装光学(CPO);光纤概念;BC电池;富士康概念;苹果概念;华为海思概念股;TOPCON电池;芯片概念;英伟达概念;HJT电池;数据中心;高端装备;光伏概念;新能源汽车;新型工业化;商业航天;量子科技;华为概念;工业互联网;股权转让(并购重组);融资融券;深股通,300757.SZ,300757
33,15,钙钛矿电池;HJT电池;TOPCON电池;光伏概念;高端装备;无人机;特斯拉概念;新能源汽车;机器人概念;储能;智能物流;ST板块;人工智能;独角兽概念;锂电池概念,000821.SZ,000821
17,12,冰雪产业;体育产业;新型城镇化;京津冀一体化;雄安新区;物业管理;租售同权;养老概念;国企改革;融资融券;证金持股;沪股通,600376.SH,600376
33,15,钠离子电池;氟化工概念;固态电池;动力电池回收;宁德时代概念;锂电池概念;有机硅概念;特斯拉概念;比亚迪概念;2025年报预增;PEEK材料;同花顺漂亮100;回购增持再贷款概念;深股通;融资融券,002709.SZ,002709
33,23,钠离子电池;固态电池;锂电池概念;储能;比亚迪概念;新能源汽车;无线耳机;华为手机;粤港澳大湾区;小米概念;人民币贬值受益;消费电子概念;同花顺果指数;AI眼镜;机器人概念;智能穿戴;苹果概念;物联网;华为概念;5G;无人机;深股通;融资融券,000049.SZ,000049
33,7,风电;绿色电力;2025年报预增;海工装备;航运概念;融资融券;深股通,002487.SZ,002487
17,11,存储芯片;OLED;第三代半导体;芯片概念;TOPCON电池;光伏概念;创投;小金属概念;沪股通;股权转让(并购重组);融资融券,600641.SH,600641
33,15,核污染防治;超超临界发电;风电;海工装备;核电;国企改革;抽水蓄能;回购增持再贷款概念;高端装备;京津冀一体化;储能;军工;深股通;2025年报预增;融资融券,300185.SZ,300185
17,21,共封装光学(CPO);光纤概念;光刻机;先进封装;存储芯片;OLED;MR(混合现实);芯片概念;MicroLED概念;消费电子概念;智能座舱;3D打印;机器视觉;虚拟现实;无人驾驶;可控核聚变;回购增持再贷款概念;西部大开发;医美概念;沪股通;融资融券,688167.SH,688167
33,6,绿色电力;风电;2025年报预增;海工装备;深股通;融资融券,301155.SZ,301155
151,14,AI应用;小米概念;雅下水电概念;乡村振兴;水利;一带一路;人工智能;军工;化债概念(AMC概念);融资融券;DeepSeek概念;新型城镇化;雄安新区;AI智能体,920208.BJ,920208
17,10,钙钛矿电池;TOPCON电池;HJT电池;光伏概念;高端装备;新型工业化;氢能源;专精特新;一带一路;融资融券,603396.SH,603396
33,6,黑龙江自贸区;建筑节能;装配式建筑;碳中和;智能家居;融资融券,301227.SZ,301227
33,11,PCB概念;毫米波雷达;卫星导航;5G;芯片概念;消费电子概念;专精特新;无人驾驶;华为概念;储能;融资融券,300936.SZ,300936
33,31,虚拟电厂;华为数字能源;碳交易;抽水蓄能;绿色电力;生物质能发电;智能电网;碳中和;风电;储能;换电概念;光伏概念;充电桩;算力租赁;锂电池概念;动力电池回收;数据中心;水利;高压快充;东数西算(算力);宁德时代概念;蚂蚁集团概念;数字经济;区块链;华为概念;百度概念;长三角一体化;英伟达概念;新能源汽车;融资融券;深股通,002015.SZ,002015
33,15,盐湖提锂;小金属概念;化肥;2025年报预增;锂电池概念;央企国企改革;比亚迪概念;西部大开发;新能源汽车;同花顺漂亮100;融资融券;深股通;特色小镇;旅游概念;股权转让(并购重组),000792.SZ,000792
17,11,锂电池概念;宁德时代概念;储能;光伏概念;风电;特斯拉概念;新能源汽车;比亚迪概念;高铁;沪股通;融资融券,603312.SH,603312
33,8,专精特新;新型城镇化;核污染防治;海峡两岸;核电;福建自贸区;污水处理;融资融券,301148.SZ,301148
17,6,重组蛋白;创新药;阿尔茨海默概念;2025年报预增;沪股通;融资融券,688336.SH,688336
33,17,钠离子电池;固态电池;同花顺漂亮100;动力电池回收;宁德时代概念;锂电池概念;储能;长安汽车概念;小米汽车;华为汽车;换电概念;特斯拉概念;新能源汽车;同花顺出海50;同花顺新质50;融资融券;深股通,300750.SZ,300750
33,15,固态电池;宁德时代概念;锂电池概念;储能;比亚迪概念;烟草;新能源汽车;充电桩;同花顺漂亮100;消费电子概念;专精特新;西部大开发;深股通;人工智能;融资融券,002812.SZ,002812
151,11,机器视觉;数字孪生;钙钛矿电池;机器人概念;光伏概念;人工智能;融资融券;无人机;储能;专精特新;云计算,920414.BJ,920414
17,10,MCU芯片;芯片概念;传感器;消费电子概念;小米概念;先进封装;无人机;新能源汽车;机器人概念;融资融券,688061.SH,688061
17,10,存储芯片;OLED;芯片概念;MicroLED概念;专精特新;机器人概念;粤港澳大湾区;东数西算(算力);沪股通;融资融券,688627.SH,688627
17,9,军民融合;军工信息化;军工;低空经济;央企国企改革;专精特新;国企改革;沪股通;融资融券,688552.SH,688552
17,15,生物质能发电;固废处理;碳交易;污水处理;绿色电力;国企改革;垃圾分类;天然气;氢能源;创投;智慧城市;粤港澳大湾区;沪股通;融资融券;股权转让(并购重组),600323.SH,600323
151,8,TOPCON电池;HJT电池;氢能源;储能;融资融券;光伏概念;专精特新;BC电池,920167.BJ,920167
33,41,钠离子电池;固态电池;动力电池回收;锂电池概念;盐湖提锂;石墨烯;华为手机;新型烟草(电子烟);两轮车;无线充电;储能;苹果概念;无线耳机;金属回收;AI眼镜;消费电子概念;高压快充;新能源汽车;智能穿戴;星闪概念;小米概念;智能音箱;汽车电子;虚拟电厂;机器人概念;华为概念;工业互联网;粤港澳大湾区;虚拟现实;换电概念;一带一路;低空经济;无人机;智能家居;数字孪生;数字经济;创投;DeepSeek概念;人工智能;深股通;融资融券,300207.SZ,300207
17,12,青蒿素;仿制药一致性评价;NMN概念;合成生物;创新药;减肥药;国企改革;智能医疗;央企国企改革;DeepSeek概念;沪股通;融资融券,600062.SH,600062
33,8,虚拟现实;智能穿戴;消费电子概念;海峡两岸;OLED;元宇宙;新型烟草(电子烟);人民币贬值受益,300032.SZ,300032
33,9,新能源汽车;无人驾驶;燃料电池;氢能源;减速器;国企改革;冷链物流;深股通;融资融券,000951.SZ,000951
17,4,跨境电商;智能家居;沪股通;融资融券,603816.SH,603816
17,9,光伏概念;光伏建筑一体化;光热发电;储能;一带一路;机器人概念;人民币贬值受益;沪股通;融资融券,688408.SH,688408
33,10,水泥概念;固废处理;国企改革;雄安新区;绿色电力;化债概念(AMC概念);京津冀一体化;核电;深股通;融资融券,000401.SZ,000401
17,9,专精特新;2025年报预增;机器人概念;智能物流;数字孪生;东数西算(算力);人工智能;阿里巴巴概念;融资融券,688215.SH,688215
17,4,眼科医疗;医疗器械概念;国企改革;摘帽,600671.SH,600671
17,13,天然气;虚拟电厂;绿色电力;充电桩;污水处理;地下管网;光伏概念;参股银行;储能;西部大开发;乡村振兴;沪股通;融资融券,600644.SH,600644
17,6,航空发动机;3D打印;军工;军民融合;高铁;融资融券,688231.SH,688231
17,8,钙钛矿电池;光伏建筑一体化;光伏概念;建筑节能;一带一路;特斯拉概念;融资融券;沪股通,600586.SH,600586
17,8,科创次新股;注册制次新股;芯片概念;东数西算(算力);信创;人工智能;新股与次新股;融资融券,688802.SH,688802
33,10,固态电池;磷化工;锂电池概念;宁德时代概念;储能;比亚迪概念;新能源汽车;专精特新;融资融券;深股通,300769.SZ,300769
33,3,共同富裕示范区;长三角一体化;专精特新,001256.SZ,001256
17,18,MicroLED概念;光刻机;先进封装;MR(混合现实);第三代半导体;富士康概念;消费电子概念;AI眼镜;芯片概念;苹果概念;智能穿戴;5G;虚拟现实;传感器;华为概念;专精特新;无人机;融资融券,688079.SH,688079
17,10,天然气;俄乌冲突概念;煤化工概念;沪股通;融资融券;氢能源;雄安新区;燃料电池;DeepSeek概念;股权转让(并购重组),600803.SH,600803
151,12,氢能源;储能;宁德时代概念;石墨电极;固态电池;锂电池概念;一带一路;融资融券;比亚迪概念;钠离子电池;燃料电池;石墨烯,920185.BJ,920185
17,9,钠离子电池;固态电池;宁德时代概念;锂电池概念;有机硅概念;比亚迪概念;专精特新;沪股通;融资融券,688353.SH,688353
33,12,创新药;仿制药一致性评价;肝炎概念;医药电商;幽门螺杆菌概念;流感;毛发医疗;合成生物;医疗器械概念;西部大开发;深股通;融资融券,002422.SZ,002422
17,5,烟草;新型烟草(电子烟);储能;沪股通;融资融券,603429.SH,603429
17,4,医药电商;家庭医生;沪股通;融资融券,603939.SH,603939
17,29,光纤概念;共封装光学(CPO);可控核聚变;商业航天;5G;超导概念;军工;3D打印;芯片概念;海工装备;东数西算(算力);数据中心;核电;低空经济;华为概念;网络安全;数据安全;专精特新;比亚迪概念;2025年报预增;工业互联网;新能源汽车;华为汽车;风电;长三角一体化;一带一路;沪股通;参股银行;融资融券,600105.SH,600105
17,2,旅游概念;国企改革,603199.SH,603199
151,21,金属回收;小金属概念;数字孪生;京津冀一体化;工业互联网;天然气;农业种植;稀土永磁;机器人概念;AIGC概念;人工智能;碳交易;融资融券;碳中和;水泥概念;专精特新;人形机器人;页岩气;污水处理;新疆振兴;土壤修复,920263.BJ,920263
33,12,MicroLED概念;MiniLED;商业航天;柔性屏(折叠屏);MR(混合现实);小红书概念;元宇宙;智慧城市;军工;华为概念;体育产业;人民币贬值受益,300269.SZ,300269
33,7,固态电池;可降解塑料;磷化工;PCB概念;锂电池概念;合成生物;风电,300243.SZ,300243
17,6,物业管理;天津自贸区;京津冀一体化;国企改革;股权转让(并购重组);融资融券,600322.SH,600322
17,18,TOPCON电池;钙钛矿电池;BC电池;HJT电池;硅能源;光伏建筑一体化;光伏概念;同花顺漂亮100;氢能源;储能;绿色电力;西部大开发;特斯拉概念;华为概念;百度概念;证金持股;沪股通;融资融券,601012.SH,601012
33,10,新能源汽车;芯片概念;3D打印;光伏概念;消费电子概念;小米概念;智能穿戴;华为概念;深股通;融资融券,301285.SZ,301285
17,16,汽车芯片;MCU芯片;共封装光学(CPO);芯片概念;智能座舱;传感器;5G;人形机器人;专精特新;无人机;机器人概念;安防;储能;股权转让(并购重组);沪股通;融资融券,688536.SH,688536
17,9,第三代半导体;减速器;光伏概念;人形机器人;机器视觉;机器人概念;多模态AI;沪股通;融资融券,688556.SH,688556
33,11,军民融合;军工;核电;商业航天;核污染防治;专精特新;垃圾分类;西部大开发;国企改革;深股通;融资融券,002246.SZ,002246
33,40,PCB概念;光刻机;先进封装;光纤概念;富士康概念;苹果概念;第三代半导体;存储芯片;MiniLED;OLED;MicroLED概念;芯片概念;消费电子概念;3D打印;工业母机;AI眼镜;MR(混合现实);宁德时代概念;高端装备;比亚迪概念;小米概念;特斯拉概念;光伏概念;新能源汽车;商业航天;固态电池;钙钛矿电池;储能;机器视觉;锂电池概念;TOPCON电池;新型工业化;机器人概念;华为概念;HJT电池;减速器;粤港澳大湾区;物联网;深股通;融资融券,002008.SZ,002008
33,7,风电;绿色电力;减速器;新能源汽车;海工装备;西部大开发;融资融券,300904.SZ,300904
33,9,芯片概念;移动支付;数字货币;跨境支付(CIPS);东数西算(算力);ST板块;云计算;区块链;互联网金融,002647.SZ,002647
33,26,F5G概念;共封装光学(CPO);铜缆高速连接;5G;华为海思概念股;汽车电子;第三代半导体;消费电子概念;芯片概念;智能穿戴;数据中心;新能源汽车;粤港澳大湾区;华为概念;储能;充电桩;光伏概念;工业互联网;车联网(车路协同);露营经济;数字经济;一带一路;体育产业;跨境电商;深股通;融资融券,002902.SZ,002902
17,8,天然气;俄乌冲突概念;中俄贸易概念;一带一路;海工装备;京津冀一体化;锂电池概念;融资融券,603727.SH,603727
17,22,共封装光学(CPO);铜缆高速连接;5G;数据中心;高压快充;卫星导航;无人机;华为概念;比亚迪概念;商业航天;军工;新能源汽车;低空经济;阿里巴巴概念;腾讯概念;机器人概念;高铁;核电;西部大开发;国企改革;沪股通;融资融券,688629.SH,688629
33,25,小金属概念;稀土永磁;BC电池;TOPCON电池;锂电池概念;2025三季报预增;光伏概念;氢能源;光伏建筑一体化;储能;特斯拉概念;华为数字能源;无线充电;比亚迪概念;新能源汽车;工业互联网;军工;机器人概念;低空经济;华为概念;5G;深股通;融资融券;数字经济;东数西算(算力),002056.SZ,002056
17,12,抽水蓄能;虚拟电厂;绿色电力;储能;央企国企改革;水利;钠离子电池;西部大开发;国企改革;DeepSeek概念;沪股通;融资融券,600995.SH,600995
